[0;33mcurrent_time: 574200.0 TOC_Time: 571200 Speed(kts): 400.0[0m
Speed: 400.0   Track: null
Speed: 70.0   Track: 80.26343423523794
Speed: 70.0   Track: 80.26343423523794
Speed: 70.0   Track: 80.26343423523794
Speed: 70.0   Track: 80.26343423523794
Speed: 70.0   Track: 80.26343423523794
Speed: 70.0   Track: 80.26343423523794
Speed: 70.0   Track: 80.26343423523794
Speed: 70.0   Track: 80.26343423523794
Speed: 70.0   Track: 80.26343423523794
Speed: 70.0   Track: 80.26343423523794
Speed: 70.0   Track: 80.26343423523794
Speed: 70.0   Track: 80.26343423523794
Speed: 70.0   Track: 80.26343423523794
Speed: 70.0   Track: 80.26343423523794
Speed: 70.0   Track: 80.26343423523794
Speed: 70.0   Track: 80.26343423523794
Speed: 70.0   Track: 80.26343423523794
Speed: 70.0   Track: 80.26343423523794
